_id,EmpID,FirstName,LastName,Title,Supervisor,ADEmail,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,GenderCode,Performance Score,Current Employee Rating,password
64f809ef579803c711d61265,2147,Vance,Cain,Production Technician I,Jessica Myers,vance.cain@bilearner.com,Zone B,Temporary,Production       ,06-11-1981,MA,Female,Exceeds,4,123456
64f809ef579803c711d61266,2148,Joel,Koch,Production Technician I,Andrea Morales,joel.koch@bilearner.com,Zone A,Full-Time,Production       ,21-04-1949,MA,Female,Exceeds,5,123456
64f809ef579803c711d61267,2149,Cheyanne,Hess,Production Technician I,Charles Williams,cheyanne.hess@bilearner.com,Zone A,Temporary,Production       ,26-03-1997,MA,Female,Exceeds,5,123456
64f809ef579803c711d61268,2150,Ishaan,Sheppard,Production Technician I,Eric Rivera,ishaan.sheppard@bilearner.com,Zone B,Full-Time,Production       ,06-10-1971,MA,Female,Exceeds,5,123456
64f809ef579803c711d61269,2151,Areli,Mitchell,Production Technician I,Jimmy Watkins,areli.mitchell@bilearner.com,Zone B,Temporary,Production       ,05-12-1950,MA,Female,Exceeds,1,123456
64f809ef579803c711d6126a,2152,Alexis,Kirby,Production Technician I,Keith Odonnell,alexis.kirby@bilearner.com,Zone C,Temporary,Production       ,07-01-1956,MA,Female,Exceeds,2,123456
64f809ef579803c711d6126b,2153,Alfred,Caldwell,Production Technician I,Isaiah Giles,alfred.caldwell@bilearner.com,Zone C,Part-Time,Production       ,10-09-1944,MA,Female,Exceeds,4,123456
64f809ef579803c711d6126c,2154,Julianna,Vang,Production Technician I,Steven Mccarthy,julianna.vang@bilearner.com,Zone A,Temporary,Production       ,08-09-1975,MA,Male,Exceeds,4,123456
64f809ef579803c711d6126d,2155,Arthur,Wilson,Production Technician I,Jesse Montoya,arthur.wilson@bilearner.com,Zone B,Full-Time,Production       ,24-02-1942,MA,Female,Exceeds,4,123456
64f809ef579803c711d6126e,2156,Ariel,Osborn,Production Technician I,Melissa Glass,ariel.osborn@bilearner.com,Zone B,Temporary,Production       ,29-01-1989,MA,Female,Exceeds,3,123456
64f809ef579803c711d6126f,2157,Ansley,Arias,Production Technician I,Heather Swanson,ansley.arias@bilearner.com,Zone A,Full-Time,Production       ,02-02-1950,MA,Female,Exceeds,4,123456
64f809ef579803c711d61270,2158,Melany,Stafford,Production Technician I,Scott Baker,melany.stafford@bilearner.com,Zone B,Full-Time,Production       ,07-07-1962,MA,Female,Exceeds,3,123456
64f809ef579803c711d61271,2159,Matias,Burns,Production Technician I,James Medina,matias.burns@bilearner.com,Zone C,Temporary,Production       ,31-05-1983,MA,Female,Exceeds,5,123456
64f809ef579803c711d61272,2160,Aden,George,Production Technician I,Tyler Sexton,aden.george@bilearner.com,Zone A,Part-Time,Production       ,22-05-1988,MA,Female,Exceeds,3,123456
64f809ef579803c711d61273,2161,Rodolfo,Franklin,Production Technician I,Karen Frank,rodolfo.franklin@bilearner.com,Zone C,Full-Time,Production       ,26-05-1951,MA,Female,Exceeds,3,123456
64f809ef579803c711d61274,2162,Juliet,Wall,Production Technician II,Emily Mills,juliet.wall@bilearner.com,Zone B,Temporary,Production       ,05-04-1970,MA,Female,Exceeds,3,123456
64f809ef579803c711d61275,2163,London,Contreras,Production Technician II,Anna Garcia,london.contreras@bilearner.com,Zone B,Full-Time,Production       ,19-11-1966,MA,Female,Exceeds,1,123456
64f809ef579803c711d61276,2164,Kyler,Burton,Production Technician II,Jennifer Moore,kyler.burton@bilearner.com,Zone C,Full-Time,Production       ,27-07-1950,MA,Female,Exceeds,3,123456
64f809ef579803c711d61277,2165,Yasmine,Hughes,Production Technician II,Tracey Cox,yasmine.hughes@bilearner.com,Zone C,Full-Time,Production       ,06-02-1948,MA,Female,Exceeds,3,123456
64f809ef579803c711d61278,2166,Dillon,Sullivan,Production Technician II,Michelle Kennedy,dillon.sullivan@bilearner.com,Zone B,Part-Time,Production       ,09-09-1997,MA,Female,Exceeds,3,123456
64f809ef579803c711d61279,2167,Kendrick,Ashley,Production Technician II,Theresa Olson,kendrick.ashley@bilearner.com,Zone B,Temporary,Production       ,27-11-1991,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127a,2168,Rashad,Mayo,Production Technician II,Denise Roach,rashad.mayo@bilearner.com,Zone B,Full-Time,Production       ,16-01-1995,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127b,2169,Larissa,Warner,Production Technician II,Sarah Harrison,larissa.warner@bilearner.com,Zone A,Full-Time,Production       ,26-12-1995,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127c,2170,Delilah,Cooke,Production Technician I,Shawn Prince,delilah.cooke@bilearner.com,Zone C,Part-Time,Production       ,17-06-1950,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127d,2171,Simone,Sharp,Production Technician I,Nicholas Ho,simone.sharp@bilearner.com,Zone A,Part-Time,Production       ,11-02-1992,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127e,2172,Cristofer,Mcbride,Production Technician I,Jennifer Collins,cristofer.mcbride@bilearner.com,Zone C,Temporary,Production       ,01-06-1994,MA,Female,Exceeds,3,123456
64f809ef579803c711d6127f,2173,Charlize,Wong,Production Technician I,Ryan Armstrong,charlize.wong@bilearner.com,Zone A,Part-Time,Production       ,04-10-1987,MA,Female,Exceeds,3,123456
64f809ef579803c711d61280,2174,Adelaide,Herman,Production Technician I,Mark Moore,adelaide.herman@bilearner.com,Zone B,Temporary,Production       ,29-12-1970,MA,Female,Exceeds,3,123456
64f809ef579803c711d61281,2175,Kason,Ellison,Production Technician I,Julia Mitchell,kason.ellison@bilearner.com,Zone C,Temporary,Production       ,02-10-1987,MA,Female,Exceeds,2,123456
64f809ef579803c711d61282,2176,Tyree,Weaver,Production Technician I,Theresa Welch,tyree.weaver@bilearner.com,Zone B,Full-Time,Production       ,22-12-1988,MA,Female,Exceeds,2,123456
64f809ef579803c711d61283,2177,Landen,Figueroa,Production Technician I,Nicholas Robertson,landen.figueroa@bilearner.com,Zone A,Full-Time,Production       ,02-09-1951,MA,Male,PIP,4,123456
64f809ef579803c711d61284,2178,Francis,Robbins,Production Technician I,Amy Hinton,francis.robbins@bilearner.com,Zone B,Part-Time,Production       ,30-08-1990,MA,Female,PIP,4,123456
64f809ef579803c711d61285,2179,Raphael,Solomon,Production Technician I,Christopher Gardner,raphael.solomon@bilearner.com,Zone B,Full-Time,Production       ,04-01-1996,MA,Female,PIP,4,123456
64f809ef579803c711d61286,2180,Zariah,Castaneda,Production Technician I,Elizabeth Koch,zariah.castaneda@bilearner.com,Zone A,Full-Time,Production       ,10-08-1980,MA,Female,PIP,5,123456
64f809ef579803c711d61287,2181,Trevin,Lambert,Production Technician I,Nathaniel Harvey,trevin.lambert@bilearner.com,Zone A,Temporary,Production       ,13-08-1991,MA,Female,PIP,5,123456
64f809ef579803c711d61288,2182,Nathalie,Hays,Production Technician I,Sharon Thompson,nathalie.hays@bilearner.com,Zone A,Part-Time,Production       ,20-01-1992,MA,Female,Exceeds,4,123456
64f809ef579803c711d61289,2183,Bria,Bush,Production Technician I,Vickie Garrett,bria.bush@bilearner.com,Zone C,Full-Time,Production       ,12-09-1949,MA,Female,Exceeds,5,123456
64f809ef579803c711d6128a,2184,Mason,Brewer,Production Technician I,Jeremy Ritter,mason.brewer@bilearner.com,Zone C,Part-Time,Production       ,20-02-1984,MA,Female,Exceeds,2,123456
64f809ef579803c711d6128b,2185,Salvatore,Snyder,Production Technician II,Todd Henson,salvatore.snyder@bilearner.com,Zone A,Full-Time,Production       ,21-04-1959,MA,Female,Exceeds,5,123456
64f809ef579803c711d6128c,2186,Vivian,Hickman,Production Technician II,Nathan Bush,vivian.hickman@bilearner.com,Zone A,Temporary,Production       ,17-05-1997,MA,Male,Exceeds,1,123456
64f809ef579803c711d6128d,2187,Amaris,Kirk,Production Technician II,Erica Wilson,amaris.kirk@bilearner.com,Zone B,Full-Time,Production       ,26-01-1998,MA,Female,Exceeds,5,123456
64f809ef579803c711d6128e,2188,Grant,York,Production Technician II,Patrick Garner,grant.york@bilearner.com,Zone A,Part-Time,Production       ,21-02-1965,MA,Female,Exceeds,2,123456
64f809ef579803c711d6128f,2189,Tyree,Mahoney,Production Technician II,Daniel Mullins,tyree.mahoney@bilearner.com,Zone B,Temporary,Production       ,04-07-1944,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d61290,2190,Kimberly,Horn,Production Technician II,Steven Kennedy,kimberly.horn@bilearner.com,Zone C,Full-Time,Production       ,20-01-1985,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d61291,2191,Paul,Moreno,Production Technician II,Joshua Nguyen,paul.moreno@bilearner.com,Zone C,Part-Time,Production       ,19-11-1971,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d61292,2192,Macey,Christian,Production Technician II,Robert Wallace,macey.christian@bilearner.com,Zone C,Part-Time,Production       ,29-06-1945,MA,Female,Needs Improvement,1,123456
64f809ef579803c711d61293,2193,Joel,Bowen,Production Technician I,Carol Ingram,joel.bowen@bilearner.com,Zone A,Part-Time,Production       ,01-08-1963,MA,Male,Needs Improvement,4,123456
64f809ef579803c711d61294,2194,Isis,Vega,Production Technician I,Deanna Diaz,isis.vega@bilearner.com,Zone B,Temporary,Production       ,18-02-1992,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d61295,2195,Josie,Mercer,Production Technician I,Traci Dillon,josie.mercer@bilearner.com,Zone C,Part-Time,Production       ,31-10-1954,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d61296,2196,Ellie,Ortega,Production Technician I,Steven Valdez,ellie.ortega@bilearner.com,Zone A,Full-Time,Production       ,25-06-1983,MA,Male,Needs Improvement,5,123456
64f809ef579803c711d61297,2197,Adrien,Maddox,Production Technician I,Tamara Humphrey,adrien.maddox@bilearner.com,Zone C,Full-Time,Production       ,12-04-1983,MA,Female,Needs Improvement,4,123456
64f809ef579803c711d61298,2198,Landyn,Velez,Production Technician I,Joseph Bell,landyn.velez@bilearner.com,Zone B,Temporary,Production       ,01-07-1963,MA,Female,Exceeds,1,123456
64f809ef579803c711d61299,2199,Lilly,Haynes,Production Technician I,Catherine Spencer,lilly.haynes@bilearner.com,Zone C,Full-Time,Production       ,10-07-1977,MA,Female,Exceeds,4,123456
64f809ef579803c711d6129a,2200,Bianca,Cardenas,Production Technician I,Raven Jackson,bianca.cardenas@bilearner.com,Zone A,Full-Time,Production       ,15-03-1954,MA,Female,Exceeds,4,123456
64f809ef579803c711d6129b,2201,Cayden,Bartlett,Production Technician I,Linda Mills,cayden.bartlett@bilearner.com,Zone C,Part-Time,Production       ,27-06-1990,MA,Male,Exceeds,2,123456
64f809ef579803c711d6129c,2202,Desiree,Walker,Production Technician I,Sandra Hawkins,desiree.walker@bilearner.com,Zone A,Part-Time,Production       ,01-01-1969,MA,Female,Exceeds,4,123456
64f809ef579803c711d6129d,2203,Colton,Le,Production Technician I,Richard Jones,colton.le@bilearner.com,Zone A,Part-Time,Production       ,05-04-1986,MA,Female,Exceeds,1,123456
64f809ef579803c711d6129e,2204,Leonidas,Bridges,Production Technician I,Lee Crawford,leonidas.bridges@bilearner.com,Zone B,Part-Time,Production       ,23-10-1984,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d6129f,2205,Gia,Franco,Production Technician I,Jason Boyd,gia.franco@bilearner.com,Zone B,Full-Time,Production       ,13-01-1944,MA,Female,Needs Improvement,4,123456
64f809ef579803c711d612a0,2206,Audrina,Williams,Production Technician I,Tracey Scott,audrina.williams@bilearner.com,Zone A,Temporary,Production       ,09-01-1942,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d612a1,2207,Sam,Knight,Production Technician I,Juan Owens,sam.knight@bilearner.com,Zone C,Full-Time,Production       ,06-06-1953,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d612a2,2208,Lisa,Galia,IT Support,Keith Fisher,lisa.galia@bilearner.com,Zone B,Full-Time,IT/IS,20-10-1948,CT,Female,Needs Improvement,5,123456
64f809ef579803c711d612a3,2209,Rick,Clayton,IT Support,Aaron Ramos,rick.clayton@bilearner.com,Zone C,Part-Time,IT/IS,30-08-2000,MA,Male,Needs Improvement,5,123456
64f809ef579803c711d612a4,2210,Julia,Soto,IT Support,Kimberly Frazier,julia.soto@bilearner.com,Zone C,Temporary,IT/IS,12-02-1965,MA,Female,Exceeds,4,123456
64f809ef579803c711d612a5,2211,Leonara,Lindsay,IT Support,Matthew Wood,leonara.lindsay@bilearner.com,Zone C,Temporary,IT/IS,24-08-1971,CT,Female,Exceeds,5,123456
64f809ef579803c711d612a6,2212,Savanna,Mayo,IT Support,Amber Hoffman,savanna.mayo@bilearner.com,Zone C,Part-Time,IT/IS,11-05-1991,MA,Female,Exceeds,1,123456
64f809ef579803c711d612a7,2213,Branden,Khan,IT Support,David Kennedy,branden.khan@bilearner.com,Zone A,Full-Time,IT/IS,03-09-1965,MA,Female,Exceeds,5,123456
64f809ef579803c711d612a8,2214,Aiden,Wade,IT Support,Amber Johnson,aiden.wade@bilearner.com,Zone C,Full-Time,IT/IS,22-10-1951,MA,Female,Exceeds,4,123456
64f809ef579803c711d612a9,2215,Conrad,Ochoa,IT Support,Susan Kelly,conrad.ochoa@bilearner.com,Zone B,Temporary,IT/IS,17-12-1962,MA,Female,Exceeds,1,123456
64f809ef579803c711d612aa,2216,Jaylyn,Bruce,IT Manager - Support,Lynn Fry,jaylyn.bruce@bilearner.com,Zone B,Temporary,IT/IS,10-02-1972,MA,Female,Exceeds,1,123456
64f809ef579803c711d612ab,2217,Kaylie,Ayers,IT Manager - Infra,Donna Brown,kaylie.ayers@bilearner.com,Zone A,Temporary,IT/IS,21-07-1995,CT,Female,Exceeds,4,123456
64f809ef579803c711d612ac,2218,Abdullah,Arellano,IT Manager - DB,Jacob Christian,abdullah.arellano@bilearner.com,Zone B,Part-Time,IT/IS,08-11-1967,MA,Female,Exceeds,4,123456
64f809ef579803c711d612ad,2219,Hazel,Lane,IT Support,Lance Torres,hazel.lane@bilearner.com,Zone C,Part-Time,IT/IS,25-10-1966,MA,Female,Exceeds,5,123456
64f809ef579803c711d612ae,2220,Lilah,Harrison,IT Support,Charles Johnson,lilah.harrison@bilearner.com,Zone B,Temporary,IT/IS,03-09-1961,MA,Female,Exceeds,4,123456
64f809ef579803c711d612af,2221,Cedric,Sawyer,IT Support,Megan Walker,cedric.sawyer@bilearner.com,Zone C,Part-Time,IT/IS,14-11-1993,MA,Female,Exceeds,4,123456
64f809ef579803c711d612b0,2222,Caiden,Lam,IT Support,Scott Thomas,caiden.lam@bilearner.com,Zone A,Temporary,IT/IS,17-07-1998,MA,Female,Exceeds,4,123456
64f809ef579803c711d612b1,2223,Isla,Hawkins,IT Manager - Support,Jason Smith,isla.hawkins@bilearner.com,Zone C,Temporary,IT/IS,18-02-1942,MA,Female,Exceeds,2,123456
64f809ef579803c711d612b2,2224,Hadley,Nash,IT Manager - Infra,Eric Clay,hadley.nash@bilearner.com,Zone A,Temporary,IT/IS,14-01-1999,CT,Female,Exceeds,4,123456
64f809ef579803c711d612b3,2225,Milo,Jensen,IT Manager - DB,Kimberly Rosales,milo.jensen@bilearner.com,Zone A,Full-Time,IT/IS,03-12-1971,MA,Male,Exceeds,2,123456
64f809ef579803c711d612b4,2226,Zechariah,Strong,IT Support,Daniel Blake,zechariah.strong@bilearner.com,Zone A,Full-Time,IT/IS,07-09-1960,MA,Female,Exceeds,1,123456
64f809ef579803c711d612b5,2227,Raymond,Maldonado,IT Support,Timothy Young,raymond.maldonado@bilearner.com,Zone B,Full-Time,IT/IS,05-06-1995,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d612b6,2228,Kayley,Romero,IT Support,Michael Webb,kayley.romero@bilearner.com,Zone B,Part-Time,IT/IS,16-09-1942,MA,Female,PIP,4,123456
64f809ef579803c711d612b7,2229,Antonio,Gray,IT Support,Mitchell Wilson,antonio.gray@bilearner.com,Zone A,Temporary,IT/IS,01-10-1977,MA,Female,PIP,4,123456
64f809ef579803c711d612b8,2230,Kane,Mcfarland,IT Manager - Support,Jose Rivera,kane.mcfarland@bilearner.com,Zone A,Full-Time,IT/IS,20-08-1972,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612b9,2231,Kylie,Ellis,IT Manager - Infra,Joshua Maxwell,kylie.ellis@bilearner.com,Zone A,Part-Time,IT/IS,24-04-1990,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612ba,2232,Jovan,Giles,IT Manager - DB,Whitney Small,jovan.giles@bilearner.com,Zone A,Full-Time,IT/IS,05-10-1942,MA,Male,Fully Meets,5,123456
64f809ef579803c711d612bb,2233,Sheldon,Castillo,IT Support,Wendy Khan,sheldon.castillo@bilearner.com,Zone B,Full-Time,IT/IS,22-04-1977,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612bc,2234,Ariel,Barnes,IT Support,William Phillips,ariel.barnes@bilearner.com,Zone C,Full-Time,IT/IS,26-02-1975,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612bd,2235,Kyson,Grimes,IT Support,Elizabeth Peterson,kyson.grimes@bilearner.com,Zone B,Full-Time,IT/IS,31-08-1954,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612be,2236,Princess,Long,IT Support,Amber Rocha,princess.long@bilearner.com,Zone A,Temporary,IT/IS,28-10-1948,CT,Female,Fully Meets,1,123456
64f809ef579803c711d612bf,2237,Lyla,Wong,IT Manager - Support,John Thomas,lyla.wong@bilearner.com,Zone B,Temporary,IT/IS,22-04-1975,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612c0,2238,Shyanne,Livingston,IT Manager - Infra,April Burns,shyanne.livingston@bilearner.com,Zone B,Temporary,IT/IS,17-01-1972,CT,Male,Fully Meets,2,123456
64f809ef579803c711d612c1,2239,Dario,Whitney,IT Manager - DB,Sean Hill,dario.whitney@bilearner.com,Zone C,Part-Time,IT/IS,11-12-1962,MA,Male,Fully Meets,5,123456
64f809ef579803c711d612c2,2240,Pedro,Nelson,IT Support,Erika Green,pedro.nelson@bilearner.com,Zone B,Part-Time,IT/IS,28-11-1997,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612c3,2241,Carlo,Carr,IT Support,David Velasquez,carlo.carr@bilearner.com,Zone C,Part-Time,IT/IS,01-06-1981,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612c4,2242,Aileen,Pacheco,IT Support,Alicia Farrell,aileen.pacheco@bilearner.com,Zone C,Temporary,IT/IS,29-03-1994,MA,Female,Fully Meets,4,123456
64f809ef579803c711d612c5,2243,Dorian,Wu,IT Support,Desiree Martinez,dorian.wu@bilearner.com,Zone A,Part-Time,IT/IS,20-07-1954,CT,Female,Fully Meets,4,123456
64f809ef579803c711d612c6,2244,Monica,Pham,IT Manager - Support,Jesse Archer,monica.pham@bilearner.com,Zone C,Temporary,IT/IS,08-12-1949,CT,Female,Fully Meets,4,123456
64f809ef579803c711d612c7,2245,Londyn,Underwood,IT Manager - Infra,Mrs. Lori Petty MD,londyn.underwood@bilearner.com,Zone C,Part-Time,IT/IS,15-09-1946,MA,Male,Fully Meets,5,123456
64f809ef579803c711d612c8,2246,Britney,Logan,IT Manager - DB,Paul Robertson,britney.logan@bilearner.com,Zone B,Part-Time,IT/IS,22-11-1973,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612c9,2247,Alessandra,Novak,IT Support,William Murray,alessandra.novak@bilearner.com,Zone B,Temporary,IT/IS,10-04-1983,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612ca,2248,Ariel,Powers,IT Support,Corey Fletcher,ariel.powers@bilearner.com,Zone B,Temporary,IT/IS,17-12-1999,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612cb,2249,Jewel,Bryant,IT Support,James Rhodes,jewel.bryant@bilearner.com,Zone C,Part-Time,IT/IS,07-11-1994,MA,Female,Fully Meets,4,123456
64f809ef579803c711d612cc,2250,Irene,Kim,IT Support,Peter Williams,irene.kim@bilearner.com,Zone C,Temporary,IT/IS,02-09-1962,CT,Female,Fully Meets,5,123456
64f809ef579803c711d612cd,2251,Carla,Willis,IT Manager - Support,Bradley Gray,carla.willis@bilearner.com,Zone B,Temporary,IT/IS,03-10-1978,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612ce,2252,Ricardo,Fitzgerald,IT Manager - Infra,Sarah Robinson,ricardo.fitzgerald@bilearner.com,Zone B,Part-Time,IT/IS,12-11-1973,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612cf,2253,Steven,Jarvis,IT Support,Mark Parker,steven.jarvis@bilearner.com,Zone A,Full-Time,IT/IS,05-02-1982,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612d0,2254,Benjamin,Marquez,IT Support,Mrs. Jessica Whitehead,benjamin.marquez@bilearner.com,Zone A,Part-Time,IT/IS,27-10-1957,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612d1,2255,Gabrielle,Mercer,IT Support,Jose Jordan,gabrielle.mercer@bilearner.com,Zone C,Part-Time,IT/IS,16-07-1990,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612d2,2256,Kaylyn,Pham,IT Support,Dawn Smith DDS,kaylyn.pham@bilearner.com,Zone C,Full-Time,IT/IS,29-12-1981,CT,Female,Fully Meets,5,123456
64f809ef579803c711d612d3,2257,Ingrid,Lucero,IT Manager - Support,Meredith Martin,ingrid.lucero@bilearner.com,Zone B,Full-Time,IT/IS,22-10-1988,MA,Male,Fully Meets,2,123456
64f809ef579803c711d612d4,2258,Keshawn,Gilmore,IT Manager - Infra,Jodi Wheeler,keshawn.gilmore@bilearner.com,Zone C,Part-Time,IT/IS,20-02-1999,MA,Male,Fully Meets,2,123456
64f809ef579803c711d612d5,2259,Connor,Wang,IT Support,Robert Morrow,connor.wang@bilearner.com,Zone A,Temporary,IT/IS,24-03-1961,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612d6,2260,Rocco,Vaughan,IT Support,Victor Armstrong,rocco.vaughan@bilearner.com,Zone B,Temporary,IT/IS,21-10-1992,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612d7,2261,Samuel,Jennings,IT Support,Gregory Brown,samuel.jennings@bilearner.com,Zone B,Part-Time,IT/IS,01-06-1958,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612d8,2262,Shane,Harper,IT Support,Andrea Clark,shane.harper@bilearner.com,Zone A,Temporary,IT/IS,03-10-1950,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612d9,2263,Kali,Yates,IT Manager - Support,Casey Galvan,kali.yates@bilearner.com,Zone B,Temporary,IT/IS,09-10-1965,MA,Male,Fully Meets,2,123456
64f809ef579803c711d612da,2264,Piper,Guzman,IT Manager - Infra,Joseph Underwood,piper.guzman@bilearner.com,Zone A,Part-Time,IT/IS,05-03-1979,MA,Male,Fully Meets,5,123456
64f809ef579803c711d612db,2265,Halle,Pena,IT Support,Chelsea Smith,halle.pena@bilearner.com,Zone C,Part-Time,IT/IS,30-12-1944,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612dc,2266,Jameson,Eaton,IT Support,Timothy Owens,jameson.eaton@bilearner.com,Zone B,Temporary,IT/IS,10-02-1975,MA,Female,Fully Meets,5,123456
64f809ef579803c711d612dd,2267,Antony,Brandt,IT Support,Jennifer Watts,antony.brandt@bilearner.com,Zone A,Part-Time,IT/IS,18-06-1971,CT,Female,Fully Meets,4,123456
64f809ef579803c711d612de,2268,Armani,Rogers,IT Support,Kelly Waters,armani.rogers@bilearner.com,Zone C,Full-Time,IT/IS,06-08-1963,CT,Male,Fully Meets,2,123456
64f809ef579803c711d612df,2269,Jacoby,Lyons,IT Manager - Support,Beverly Ramirez,jacoby.lyons@bilearner.com,Zone C,Full-Time,IT/IS,15-01-1974,MA,Male,Fully Meets,1,123456
64f809ef579803c711d612e0,2270,Dylan,Livingston,IT Support,David Rose PhD,dylan.livingston@bilearner.com,Zone C,Part-Time,IT/IS,19-09-1952,MA,Female,Fully Meets,4,123456
64f809ef579803c711d612e1,2271,Raelynn,Compton,IT Support,Jared Conley,raelynn.compton@bilearner.com,Zone A,Temporary,IT/IS,20-07-1996,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612e2,2272,Darryl,Richmond,IT Support,Daniel Simpson,darryl.richmond@bilearner.com,Zone C,Full-Time,IT/IS,04-04-1987,CT,Female,Fully Meets,2,123456
64f809ef579803c711d612e3,2273,Ana,Stafford,IT Support,Kenneth Chavez,ana.stafford@bilearner.com,Zone A,Part-Time,IT/IS,16-05-1956,CT,Male,Fully Meets,4,123456
64f809ef579803c711d612e4,2274,Carlos,Mccoy,IT Manager - Support,Carlos Clarke,carlos.mccoy@bilearner.com,Zone A,Temporary,IT/IS,23-01-2000,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612e5,2275,Michael,Albert,Production Manager,Daniel Garcia,michael.albert@bilearner.com,Zone B,Full-Time,Production       ,09-12-1950,MA,Male,Fully Meets,2,123456
64f809ef579803c711d612e6,2276,Courtney E,Wallace,Production Manager,Danielle Graham,courtney e.wallace@bilearner.com,Zone B,Temporary,Production       ,21-11-1982,MA,Female,Fully Meets,1,123456
64f809ef579803c711d612e7,2277,Amy,Dunn,Production Manager,Thomas Boyle,amy.dunn@bilearner.com,Zone B,Temporary,Production       ,29-09-1963,MA,Female,Fully Meets,5,123456
64f809ef579803c711d612e8,2278,Kissy,Sullivan,Production Manager,Mark Moody DVM,kissy.sullivan@bilearner.com,Zone B,Temporary,Production       ,27-05-1963,MA,Female,Fully Meets,4,123456
64f809ef579803c711d612e9,2279,Walter,Immediato,Production Manager,Lance Green,walter.immediato@bilearner.com,Zone C,Full-Time,Production       ,12-02-1977,MA,Male,Fully Meets,1,123456
64f809ef579803c711d612ea,2280,Ebonee,Peterson,Production Manager,Brittany Thompson,ebonee.peterson@bilearner.com,Zone A,Temporary,Production       ,06-03-1985,MA,Female,Fully Meets,4,123456
64f809ef579803c711d612eb,2281,Elijiah,Gray,Production Manager,Shannon Klein,elijiah.gray@bilearner.com,Zone C,Full-Time,Production       ,12-09-1998,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612ec,2282,Charles,Bozzi,Production Manager,Richard Jackson,charles.bozzi@bilearner.com,Zone A,Full-Time,Production       ,28-07-1967,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612ed,2283,Sean,Quinn,Shared Services Manager,Michael Stevenson,sean.quinn@bilearner.com,Zone B,Temporary,Admin Offices,17-12-1961,MA,Male,Fully Meets,4,123456
64f809ef579803c711d612ee,2284,Jennifer,Zamora,CIO,Jim Lee,jennifer.zamora@bilearner.com,Zone C,Part-Time,IT/IS,23-09-1960,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612ef,2285,Webster L,Butler,Production Manager,Thomas Green,webster l.butler@bilearner.com,Zone C,Temporary,Production       ,28-05-1971,MA,Male,Fully Meets,5,123456
64f809ef579803c711d612f0,2286,Brannon,Miller,Production Manager,Jonathan Nguyen,brannon.miller@bilearner.com,Zone B,Temporary,Production       ,10-10-1981,MA,Male,Fully Meets,2,123456
64f809ef579803c711d612f1,2287,Ketsia,Liebig,Production Manager,James Hunt,ketsia.liebig@bilearner.com,Zone B,Part-Time,Production       ,20-03-1961,MA,Female,Fully Meets,2,123456
64f809ef579803c711d612f2,2288,Kelley,Spirea,Production Manager,Laura Mccarty,kelley.spirea@bilearner.com,Zone A,Temporary,Production       ,09-09-1984,MA,Female,Fully Meets,5,123456
64f809ef579803c711d612f3,2289,Brandon R,LeBlanc,Shared Services Manager,James Reynolds,brandon r.leblanc@bilearner.com,Zone A,Part-Time,Admin Offices,05-03-1962,MA,Male,Fully Meets,4,123456
